rep aei_left left_area adi_left H
1 0.427072 115.910146639843 1.994096 0.748409502480326
2 0.455683 123.249036488399 1.88328 0.790828448495345
3 0.476328 105.699364567866 1.874981 0.716060818989219
4 0.582714 106.912034959289 1.689584 0.717256125901437
5 0.319458 119.526349206493 2.091855 0.792412324271335
6 0.559721 113.050286619777 1.721207 0.755953188816586
7 0.475935 119.940143132083 1.88832 0.779930396298745
8 0.420176 113.76776178691 1.922827 0.793690625750883
9 0.518134 118.471458671851 1.807131 0.753529225384587
10 0.540042 114.307687920763 1.788649 0.750857509651716
11 0.443921 119.365586342546 1.91743 0.752960639209724
12 0.464535 111.498869699046 1.878726 0.798005309761468
13 0.457405 109.065152366869 1.910322 0.764147084306944
14 0.365279 116.511229677074 2.035498 0.750289428051886
15 0.512743 109.038509502546 1.814616 0.741961337337538
16 0.369666 113.083451098178 2.020757 0.783191855643022
17 0.494759 108.618623684008 1.850998 0.79046549046075
18 0.45046 119.991933334498 1.920081 0.824509860443562
19 0.393916 125.258203111375 2.00923 0.81690227009841
20 0.524602 111.397078723241 1.805421 0.782366774766691
21 0.543489 117.103172536777 1.74939 0.793191689527757
22 0.470616 115.735183178482 1.877221 0.72843611426985
23 0.418665 114.67042664528 1.96279 0.810066494061019
24 0.238062 130.194683910276 2.212844 0.83575038660993
25 0.442031 122.089170998345 1.949591 0.782527644863906
26 0.281208 118.920514097576 2.14473 0.82909119454673
27 0.484626 115.443855846736 1.865457 0.756528292468073
28 0.44774 122.04483879067 1.964715 0.793707292545824
29 0.343058 126.667334004703 2.093759 0.821829991493119
30 0.590789 114.826472745574 1.659943 0.75816039795122
31 0.407156 125.28192461969 2.005726 0.77137364085391
32 0.484439 110.419204092079 1.870784 0.782212607421006
33 0.296899 124.708976627948 2.153487 0.810588565325582
34 0.365888 126.453359832417 2.047556 0.82262267204532
35 0.434283 112.237958599405 1.903026 0.791003210275897
36 0.386069 122.274377500634 2.004252 0.815531584475712
37 0.148909 132.819522479152 2.265736 0.87473369687962
38 0.199792 129.07889218495 2.234171 0.857675774143608
39 0.341306 118.014141684071 2.071137 0.787398735908439
40 0.30538 116.035335419549 2.111403 0.764559132323555
41 0.329734 125.996887414069 2.126107 0.839441230577076
42 0.360238 117.070137590402 2.044344 0.791842150548985
43 0.350706 116.229053873826 2.031662 0.806514883529689
44 0.469408 112.804089894571 1.87882 0.783954297548101
45 0.371973 128.936574817832 2.050254 0.822684230113571
46 0.389701 123.407813061999 2.039059 0.818837984760629
47 0.536293 108.956077007683 1.774422 0.707469200360846
48 0.317502 119.068419820334 2.101146 0.773896962436226
49 0.462081 116.302553669152 1.931921 0.771642171547511
50 0.291702 124.130435584087 2.141781 0.823964241415815
51 0.358679 124.414643068882 2.073677 0.810530325614424
52 0.373037 120.583701307933 2.024451 0.806366595046563
53 0.339954 123.143069149567 2.10653 0.854440578178679
54 0.556986 111.643616818219 1.753636 0.774219632630827
55 0.543153 111.1010330177 1.76409 0.772056400761656
56 0.388322 119.478431795252 1.980707 0.809175656482796
57 0.311136 126.220255288484 2.123519 0.827914388531518
58 0.487785 113.759212343549 1.845202 0.793403680889341
59 0.320804 121.693177280908 2.114763 0.817755380457801
60 0.360804 115.467749123497 2.080892 0.776035385760266
61 0.268804 120.73135311066 2.146066 0.809159571480022
62 0.440709 116.260691915155 1.949466 0.810411953461192
63 0.462441 114.152614159771 1.926911 0.75151559777645
64 0.40917 116.546834998096 1.988352 0.787391872589082
65 0.331507 123.30273974147 2.112974 0.812285192415338
66 0.376535 125.5604860154 2.045051 0.814581154588295
67 0.326195 113.509380306253 2.073232 0.820932839685864
68 0.386264 120.094639534653 2.025559 0.84143912410695
69 0.426966 108.891656191046 1.92097 0.745413128127756
