rep aei_left left_area adi_left H
1 0.342737 124.704292900498 2.110556 0.748059955732416
2 0.251411 106.545591809246 2.171992 0.677207611739645
3 0.397842 111.114402438121 2.03862 0.730041672631417
4 0.642382 103.067667318427 1.529058 0.729497505724379
5 0.475427 108.91778363839 1.895063 0.70754871075429
6 0.482665 108.029742935075 1.862077 0.653917494180427
7 0.516661 104.41386059105 1.801732 0.700189994013617
8 0.424248 105.496197503687 1.941395 0.698145697857062
9 0.162653 137.73555802546 2.258938 0.78999113264943
10 0.736076 94.9292967649412 1.218011 0.62129915025156
11 0.367471 114.243089489563 2.067041 0.710099359595915
12 0.38954 104.505656200382 1.981884 0.729976340807215
13 0.580229 105.930652865613 1.691017 0.676361846373744
14 0.3017 125.407804432736 2.153008 0.725669587030951
15 0.656187 96.5608898514942 1.501378 0.715903594367336
16 0.36272 119.033598320918 2.07719 0.791465104565315
17 0.230611 120.167479724009 2.216423 0.727877530368409
18 0.647618 96.6445853148915 1.528607 0.649602479786658
19 0.667753 105.672678986339 1.461261 0.690314701275256
20 0.196426 125.107396415373 2.237763 0.759598881785101
21 0.22227 117.450300355713 2.213857 0.73886200896992
22 0.51854 95.5633014863205 1.837655 0.646124827469885
23 0.323032 117.938105082424 2.125336 0.682873212228605
24 0.265871 118.646689757975 2.175575 0.770963657300212
25 0.436449 106.57604120833 1.934361 0.614917184593896
26 0.382122 100.164864497576 1.988743 0.70678696851813
27 0.558554 103.607214408669 1.717667 0.674601871202443
28 0.459138 101.662909535793 1.934527 0.694696516279358
29 0.500903 101.57286993024 1.805336 0.694893411063678
30 0.322443 121.425922496767 2.094717 0.725674450257212
31 0.613558 103.063284938052 1.622807 0.695895845345791
32 0.62196 103.415387736192 1.576767 0.678817502649061
33 0.455994 111.79525201101 1.93832 0.683901406692046
34 0.516864 112.077871070486 1.818993 0.6789140936834
35 0.517267 91.2037466362775 1.820506 0.650234352835961
36 0.43777 105.574144001268 1.964742 0.759692097933237
37 0.365014 104.446387643005 2.072024 0.640473765022773
38 0.789109 91.3584725510597 0.999284 0.587729640340308
39 0.573571 90.0254251841038 1.705154 0.669955643192265
40 0.379945 112.944722281108 2.061433 0.71823137842721
41 0.485357 105.576100192613 1.909804 0.722614037901884
42 0.568721 118.475485837261 1.712444 0.731115141737525
43 0.165581 133.788434265149 2.25942 0.776774919636139
44 0.365175 113.240476667842 2.073007 0.724488357878299
45 0.63116 104.418989907515 1.546451 0.673232641364995
46 0.627579 105.849829865526 1.575975 0.693898427901626
47 0.187544 125.111632831711 2.245955 0.772787303485874
48 0.430772 96.8855720775945 1.934121 0.70876419434794
49 0.364504 112.470703737247 2.059696 0.747090891219153
50 0.491758 90.9834700804159 1.852548 0.668410071739158
51 0.511 99.5090440101651 1.818466 0.670694566530646
52 0.238586 114.271650971813 2.172221 0.724364143221618
53 0.506631 99.7996932283828 1.762483 0.705096254174382
