rep	aei_left	left_area	adi_left	H
1	0.363875	115.9845886	2.042627	0.81562964
2	0.381178	119.8178963	2.037852	0.802534874
3	0.362591	128.0300149	2.057774	0.841035351
4	0.296239	124.0015543	2.133516	0.84171193
5	0.400481	117.6594833	1.975443	0.812865689
6	0.532436	113.8790734	1.771297	0.776313483
7	0.339951	120.5725626	2.077718	0.809056089
8	0.244573	125.5833712	2.135613	0.839794918
9	0.367194	115.8473584	2.017286	0.815535282
10	0.366786	115.4929633	2.032299	0.811515583
11	0.298875	125.902915	2.132258	0.842498551
12	0.287966	123.0189319	2.129503	0.838749399
13	0.33581	121.6722667	2.080963	0.823728237
14	0.447966	114.9016392	1.892171	0.803777794
15	0.453774	116.5796463	1.931133	0.767846662
16	0.364444	119.6758122	2.030354	0.830188012
17	0.393794	112.1054113	1.983001	0.798732784
18	0.330061	120.6945028	2.094761	0.822480458
19	0.389866	124.0483025	2.044907	0.79585794
20	0.295399	120.3254551	2.126292	0.83246397
21	0.343472	119.312347	2.076701	0.833442166
22	0.247178	123.5755113	2.186831	0.846856966
23	0.503371	120.387341	1.832194	0.825753227
24	0.240865	129.3131483	2.168384	0.846885059
25	0.32696	118.4241087	2.086272	0.817844107
26	0.443399	117.0111781	1.93809	0.807223551
27	0.327289	120.3109561	2.096934	0.808949041
28	0.32431	118.7998665	2.094921	0.822228269
29	0.374597	114.6918578	2.013558	0.80717528
30	0.409469	115.0038433	1.94321	0.810469342
31	0.249214	123.1904949	2.190026	0.849247956
32	0.287199	122.2232384	2.145074	0.827188115
33	0.384532	119.7822353	2.000398	0.820073534
34	0.358729	122.5506541	2.051051	0.809734211
35	0.417773	118.4743248	1.948789	0.813943355
36	0.249559	118.9029754	2.145886	0.823681583
37	0.448947	114.946101	1.924573	0.81113306
38	0.42227	118.0273231	1.954186	0.820546474
39	0.3666	120.8272892	2.036584	0.812892238
40	0.289026	124.3679138	2.113684	0.846228488
41	0.386414	114.0211513	1.98548	0.818193389
42	0.339156	126.8395449	2.085177	0.846486921
43	0.465639	116.3341441	1.909546	0.786152097
44	0.43198	118.4003211	1.958833	0.803716033
45	0.339471	121.1756516	2.087994	0.829959044
46	0.368941	117.4224823	2.031016	0.821620574
47	0.336916	120.1419196	2.065271	0.837805446
48	0.314841	121.7078277	2.135979	0.82952352
49	0.35803	121.5726277	2.057913	0.829986255
50	0.224083	124.1173702	2.196286	0.847481884
51	0.326098	118.8362989	2.101866	0.820193769
52	0.316507	122.5501638	2.078276	0.846606771
53	0.310139	123.1776804	2.102882	0.827214424
54	0.354198	119.2550762	2.062995	0.815854627
55	0.39235	122.741644	2.007372	0.841597487
56	0.468845	116.4778912	1.907993	0.781457235
57	0.358688	122.1544971	2.048781	0.834599414
58	0.395644	119.8990815	1.982116	0.819659751
59	0.356766	122.3913967	2.076957	0.828913661
60	0.3426	116.6958192	2.056056	0.819722815
61	0.366908	119.9363537	2.020265	0.815476627
62	0.377194	125.615807	2.033412	0.847441589
63	0.308847	122.9290958	2.10477	0.834197763
64	0.427868	113.9095906	1.927569	0.795332325
65	0.283627	125.5202222	2.151016	0.844338886
66	0.253281	118.499526	2.173474	0.833280773
67	0.369025	115.7577593	2.021265	0.815845551
68	0.370369	126.4461559	2.034317	0.842762466
69	0.292772	117.5013365	2.121928	0.821565209
70	0.393824	115.0721883	2.005965	0.808679086
71	0.341656	124.5463506	2.044506	0.810034671
72	0.343782	119.9010116	2.072258	0.828155152
73	0.385422	115.4489573	1.990435	0.802290568
74	0.357366	119.1389344	2.037334	0.803617803
75	0.409676	122.722308	1.983792	0.809459955
76	0.319551	120.1012605	2.081758	0.804633151
77	0.349057	112.6909055	2.065278	0.810079526
78	0.367263	129.4512899	2.062579	0.837290659
79	0.231568	124.696293	2.189348	0.838330962
80	0.387117	120.5600334	1.988255	0.813708137
81	0.288833	120.0626271	2.132953	0.8310601
82	0.405071	117.8318489	1.967701	0.807031445
83	0.336712	122.0970392	2.071253	0.838048972
84	0.227899	129.6802403	2.204655	0.852766252
85	0.315555	122.8071056	2.117642	0.833054792
86	0.305855	118.172117	2.130429	0.818387739
87	0.305421	115.8454578	2.0862	0.8120318
88	0.35869	119.9694278	2.086439	0.801062101
89	0.345355	122.5606469	2.071131	0.81860821
90	0.341437	117.6368375	2.056459	0.820004259
91	0.389876	122.8718965	1.997788	0.830375894
92	0.360355	118.5554838	2.064516	0.807724406
93	0.39436	118.5156371	1.974218	0.782012863
94	0.329347	117.5706603	2.033963	0.801231206
95	0.37043	115.3083247	2.016486	0.816878667
96	0.283289	125.1948517	2.130474	0.844176504
97	0.358062	120.3053877	2.07618	0.816913804
98	0.283116	119.2941589	2.095953	0.832907296
99	0.324084	118.6113943	2.082981	0.82873359
100	0.369611	125.0131263	2.059958	0.825205491
101	0.323228	118.9778356	2.090665	0.818044158
102	0.372548	125.5090399	2.050426	0.827175612
103	0.469329	112.3617428	1.872478	0.803505882
104	0.32932	120.8662761	2.027347	0.82849007
105	0.257411	130.1167047	2.185316	0.85021552
106	0.370575	121.0918522	2.040901	0.820977123
107	0.33298	118.2185733	2.099679	0.812293778
108	0.365746	122.5395849	2.052935	0.825026815
109	0.320617	124.0026627	2.11637	0.82188611
110	0.41842	114.6848983	1.981418	0.794218052
111	0.288306	121.9228172	2.090777	0.835082956
112	0.340329	114.1290051	2.046695	0.818420675
113	0.309861	120.9560485	2.107262	0.829776504
114	0.250128	123.6983301	2.192269	0.854659532
115	0.348243	118.7660716	2.051113	0.795949366
116	0.380746	120.6270407	2.023579	0.82207442
117	0.329344	120.0874155	2.088162	0.818933214
118	0.41604	116.1307674	1.934013	0.812776747
119	0.273321	124.2352756	2.114476	0.828402258
120	0.414016	119.3015543	1.990872	0.815631635
121	0.451945	117.2824992	1.953668	0.823594092
122	0.39334	114.8015758	2.00413	0.815508101
123	0.351431	124.359381	2.086162	0.823302359
124	0.32974	121.2533676	2.098578	0.825502946
125	0.333839	121.0276135	2.037446	0.834814552
126	0.423297	119.1129977	1.966239	0.820504511
127	0.35906	118.3555729	2.026588	0.818912861
128	0.316039	123.1093094	2.102693	0.81997137
129	0.394335	115.3502166	1.978821	0.807847438
130	0.394865	116.0741948	1.998061	0.803746489
131	0.288892	120.6643846	2.139029	0.838281596
132	0.298053	126.0384008	2.134223	0.844230536
133	0.2428	123.5890113	2.186444	0.846313643
134	0.352685	117.5856734	2.059285	0.805948323
135	0.271358	120.941344	2.137083	0.83268805
136	0.336812	120.9034971	2.082335	0.820907683
137	0.405884	117.4965034	1.974385	0.814699044
138	0.324125	125.1163678	2.120924	0.844229672
139	0.440094	110.8306492	1.914964	0.8000148
140	0.408156	121.7420366	1.9647	0.794766674
141	0.265698	123.0641809	2.097768	0.834988495
142	0.416534	114.6640875	1.940139	0.788204188
143	0.374367	118.9542514	2.019918	0.806445385
144	0.408007	120.3177735	1.957039	0.814975976
145	0.393174	116.1199752	1.959811	0.814216145
146	0.378188	120.0705447	2.0102	0.816449071
147	0.372059	122.1754346	2.059231	0.830348022
148	0.457805	117.3174908	1.896624	0.784883906
149	0.20744	122.0337397	2.222039	0.846647124
150	0.210105	125.5548548	2.221729	0.861896002
151	0.246815	125.6872307	2.17842	0.849987493
152	0.37878	119.3764931	2.033541	0.832837827
153	0.384198	121.4461803	2.035738	0.787379905
154	0.348519	124.0866601	2.067185	0.820476613
155	0.381648	119.7565241	2.018937	0.82260439
156	0.261302	123.1425801	2.16286	0.839043487
157	0.353576	124.0084274	2.074376	0.806047666
158	0.343262	125.8312408	2.097237	0.835263168
159	0.307059	117.1956429	2.111164	0.821600025
160	0.330175	115.9128229	2.076959	0.820019718
161	0.304156	123.0333424	2.11633	0.834519288
162	0.278171	123.9118146	2.140656	0.83826162
163	0.277149	113.6416394	2.082017	0.818147627
164	0.39165	120.5099213	2.023344	0.821437925
165	0.359707	118.5820958	2.013656	0.825638311
166	0.331956	126.6475778	2.074378	0.842993378
167	0.346407	123.2275779	2.056283	0.84367364
168	0.415072	117.3461533	1.932121	0.813956191
169	0.336236	124.357882	2.084814	0.835941507
170	0.185989	127.0156693	2.241027	0.860743271
171	0.382581	117.9754935	2.027294	0.808768379
172	0.430053	117.0309537	1.9595	0.810247691
173	0.368902	120.8663409	2.019182	0.817914252
174	0.303362	123.0078409	2.113569	0.83885905
175	0.31908	121.6862878	2.098149	0.849093457
176	0.361264	121.3981423	2.032343	0.824173915
177	0.315642	123.4226541	2.101476	0.7983772
178	0.333941	126.1256666	2.082223	0.814068903
179	0.285506	121.1206262	2.140638	0.834700529
180	0.403744	120.438034	1.969574	0.811581243
181	0.376794	119.1100226	2.022765	0.807022942
182	0.161684	124.4565847	2.240777	0.851431277
183	0.340392	122.4323531	2.065868	0.833019445
184	0.37021	113.1227293	1.996248	0.806807685
185	0.354519	115.8437582	1.994089	0.819539766
186	0.353066	114.5376217	2.029585	0.805265812
187	0.263327	125.7246754	2.169391	0.859357157
188	0.344403	120.1316927	2.08372	0.830528693
189	0.330723	120.4655249	2.09633	0.839530723
190	0.297854	119.8834621	2.127075	0.833595814
191	0.42881	120.0936333	1.943396	0.798696842
192	0.405276	118.1939958	1.94977	0.808154503
193	0.317699	120.4829702	2.11611	0.839198648
194	0.31931	122.5694906	2.108927	0.838859617
195	0.295047	117.8166298	2.122041	0.827968506
196	0.312098	117.9541174	2.08098	0.835811488
197	0.385282	117.1154152	1.992937	0.824352136
198	0.364623	125.2118798	2.047698	0.841450081
199	0.396483	116.5534113	2.000078	0.810365578
200	0.358739	122.9728233	2.040868	0.82680056
201	0.408885	119.3670537	1.965596	0.812516265
202	0.360772	121.339258	2.021743	0.820483943
203	0.297576	120.3992937	2.121176	0.830975497
204	0.350225	124.7528031	2.022911	0.830006592
205	0.401393	119.5014913	1.998996	0.80932368
206	0.343398	125.5052986	2.072599	0.832244817
207	0.420859	114.2506028	1.938158	0.784857157
208	0.436094	116.2451002	1.920946	0.795252993
209	0.389657	117.0882214	1.986214	0.816678834
210	0.421164	121.8390846	1.934385	0.826443889
211	0.287981	119.6634593	2.086184	0.824678136
212	0.35227	117.2042771	2.057065	0.822034588
213	0.286729	123.0197856	2.15127	0.825241642
214	0.516375	111.7379251	1.808312	0.748070788
215	0.400758	118.1446252	1.972589	0.813335511
216	0.33647	123.4132805	2.060253	0.836738951
217	0.349355	122.0670981	2.086186	0.831030117
218	0.358961	119.7359205	2.075982	0.818855257
219	0.278365	126.0093607	2.149536	0.859247881
220	0.365692	117.1427076	2.02252	0.818687343
221	0.407182	120.2966085	1.98174	0.81773216
222	0.26469	127.1439054	2.166487	0.83984329
223	0.396331	115.655855	1.95971	0.782243461
224	0.38195	119.7774292	2.001242	0.832420322
225	0.422068	118.0629763	1.982006	0.811788257
226	0.399812	122.5270598	1.990876	0.817551092
227	0.28408	123.0706427	2.090632	0.831877445
228	0.287905	117.4013289	2.114951	0.826010231
229	0.23612	119.3069434	2.182077	0.837019533
230	0.36296	117.8644825	2.016405	0.815526774
231	0.318518	116.6509776	2.045601	0.824580606
232	0.397504	114.5004305	1.975183	0.79374955
233	0.320462	117.4108427	2.101901	0.821135289
234	0.371333	118.2305831	2.011046	0.828103905
235	0.43485	125.3405095	1.935153	0.829991386
236	0.262421	126.1579966	2.180704	0.854353664
237	0.395662	119.0462523	1.997487	0.802972348
238	0.259612	123.6172585	2.165145	0.827566027
239	0.353742	116.9522451	1.991886	0.813914658
240	0.368093	118.8485504	2.063961	0.812498367
241	0.381156	116.1796237	1.963189	0.817568244
242	0.386299	118.4157383	1.981108	0.813765018
243	0.483914	115.2073373	1.859368	0.795071241
244	0.456995	117.1466544	1.878544	0.805217428
245	0.290548	125.5156477	2.130346	0.832353015
246	0.225413	125.3966523	2.187898	0.841941529
247	0.284324	127.4441713	2.145503	0.843941334
248	0.335222	119.846698	2.070087	0.827581072
249	0.335534	125.038097	2.081059	0.838388436
