rep aei_left left_area adi_left H
1 0.397697 116.201858197594 1.989812 0.775460172461538
2 0.471209 101.995423973442 1.869668 0.749146165297167
3 0.54124 117.167223334826 1.794672 0.733031391873232
4 0.403702 109.544149228882 1.980218 0.759377096320437
5 0.552637 105.355059887349 1.755086 0.709300538006436
6 0.479354 113.550698657315 1.883076 0.731805474728909
7 0.404819 122.544394236497 2.023232 0.786098820404473
8 0.37294 115.307816960189 2.007911 0.735342592495289
9 0.345249 116.567601387655 2.055769 0.7931401816272
10 0.374028 116.572438586373 2.055614 0.806369408244591
11 0.344376 125.434527854179 2.095433 0.809678980052668
12 0.321082 122.013232014943 2.128448 0.731461954820761
13 0.542848 101.963472491576 1.710554 0.68808193973173
14 0.248321 139.940595705057 2.19287 0.84230373210417
15 0.437114 96.4437654660952 1.940625 0.687177375984745
16 0.529236 106.862482185351 1.77205 0.656491877756854
17 0.449775 114.443293073195 1.947653 0.670403419030681
18 0.380025 105.634513156777 2.061509 0.730258943032605
19 0.415653 116.855389884713 2.00084 0.772997600314408
20 0.617832 110.80080392523 1.596587 0.738744594243648
21 0.217801 122.471652257479 2.221506 0.816888823446598
22 0.464458 105.821946370594 1.907928 0.662480635075766
23 0.352899 116.797496681113 2.073482 0.783764222086653
24 0.370187 113.598768615016 2.026488 0.752073932550671
25 0.361619 116.575032670505 2.04535 0.769414068179869
26 0.374077 119.311999911547 2.027154 0.732704411601277
27 0.443409 100.120773978146 1.958121 0.745706015537802
28 0.330547 116.922346588412 2.076626 0.758631432422914
29 0.442256 106.694023946609 1.90088 0.775018517108769
30 0.288403 123.106721622611 2.168629 0.751523063805073
31 0.385018 114.684249781342 2.023643 0.722396176260825
32 0.376139 108.883256918272 2.011835 0.772637138132414
33 0.365659 116.248172112402 2.079628 0.805900322508807
34 0.441558 104.439613494134 1.943198 0.759209428047905
35 0.239908 122.430066675416 2.203601 0.749253001215717
36 0.415192 120.612086096871 2.016275 0.769017826649499
37 0.358009 104.702320072859 2.062636 0.771462978578691
38 0.256273 127.333614494127 2.197348 0.800786358412169
39 0.243384 126.425220818678 2.196838 0.780451363212446
40 0.441975 111.717664977925 1.963771 0.712797040045991
41 0.344072 120.603674622572 2.106198 0.769044684932733
42 0.425423 108.26953298144 1.992131 0.770391357603387
43 0.413181 135.147686113867 2.016255 0.82981082939655
44 0.297808 118.103590391256 2.134087 0.750674690732954
45 0.4188 115.027251060767 1.956033 0.754485932527933
46 0.613757 112.745341820442 1.618098 0.703289144975738
47 0.440554 115.15018248695 1.907554 0.712303889441959
48 0.358399 117.095436060769 2.045499 0.753449309680325
49 0.407774 115.846986530769 1.954428 0.728995073882314
50 0.433804 114.326843312975 1.961167 0.747784523494111
51 0.321063 120.443218919292 2.096351 0.768160791416106
52 0.468688 114.809939455317 1.893789 0.773073417851096
53 0.442138 114.107505154925 1.946814 0.765665120752306
54 0.252424 124.238550519889 2.195454 0.799415315278773
55 0.437307 102.101595912742 1.963416 0.708141349861017
56 0.512431 107.839170037143 1.836241 0.709090488347183
57 0.357396 115.751499085911 2.067534 0.746483814469642
58 0.509981 115.638551783525 1.857975 0.7558908865591
59 0.285513 120.600123890531 2.119474 0.731518703091073
60 0.341873 118.370282662759 2.085825 0.785169544278796
61 0.190999 124.405654303974 2.230019 0.80641898570409
62 0.429671 121.08147940095 1.979905 0.780533367960884
63 0.364811 115.071588827411 2.054428 0.753985346508629
64 0.431162 113.523730987032 1.92281 0.721810227834696
65 0.290298 126.245889093298 2.151303 0.76546116180518
66 0.364435 120.19935083273 2.02969 0.778786073492939
67 0.243993 121.472176849683 2.205317 0.807952285974983
68 0.310447 117.215145942704 2.120801 0.762777982370093
69 0.532635 120.86044228631 1.788274 0.774560205369584
70 0.416819 111.277403468748 1.990796 0.759453886247411
71 0.400814 111.907633480088 1.989379 0.770617152419809
72 0.410175 114.80973306313 2.004129 0.724062084465364
73 0.443884 113.491692612431 1.963241 0.771479090793314
74 0.537634 102.727111907888 1.791161 0.686532167762117
75 0.379883 121.801127732524 2.060151 0.768576775552453
76 0.295654 113.547481339701 2.094188 0.729357805780986
77 0.4318 101.278356835107 1.944826 0.745975783161942
78 0.276129 119.22337060918 2.096311 0.749074381434225
79 0.345518 119.944508912537 2.045145 0.767906740151972
80 0.266466 117.605743215652 2.172892 0.780491407324895
81 0.530803 110.662039111294 1.789782 0.764170544167727
82 0.424059 109.637639643797 1.941209 0.762154439486504
83 0.350842 113.878591366394 2.065095 0.757801929059857
84 0.557052 104.337770025963 1.755189 0.754676000471413
85 0.297961 117.681098890753 2.131329 0.780654459498568
86 0.48836 102.247349104986 1.849201 0.72645623441575
87 0.494998 111.774931034572 1.821503 0.730041786011072
88 0.258275 129.922295877731 2.196398 0.783524162054544
89 0.410762 116.677468056734 1.966985 0.729718408193109
90 0.458005 111.98382392052 1.898582 0.752868424530435
91 0.382028 127.542988086506 2.029978 0.775094439224994
