rep aei_left left_area adi_left H
1 0.437108 118.011527585571 1.931496 0.774800427592043
2 0.522666 106.64500459251 1.794665 0.758127926782216
3 0.446711 110.338212612388 1.969144 0.734735376172709
4 0.64452 98.1936605259166 1.529923 0.70165909333559
5 0.49376 105.68814224817 1.855812 0.729958151781668
6 0.304544 125.982115424818 2.11298 0.764480346246933
7 0.343303 115.240310062291 2.075984 0.784482279633861
8 0.325826 126.576071156486 2.111275 0.835863092741072
9 0.240974 125.436294312068 2.208799 0.786103827358979
10 0.534233 104.439666143766 1.769063 0.746520169037595
11 0.160322 117.862384276432 2.255359 0.793615648162971
12 0.343312 116.712545368095 2.105661 0.752184484903384
13 0.232552 128.817234773586 2.206093 0.818546515562554
14 0.44936 127.060632843622 1.905444 0.771382698887862
15 0.709918 104.547578214912 1.334116 0.75305517760178
16 0.377843 119.479774447471 2.034337 0.800679443956555
17 0.377928 112.798941165592 2.048903 0.752677533536178
18 0.764388 96.7651761952487 1.128921 0.59892904614426
19 0.563184 108.28286711146 1.684784 0.782084568267959
20 0.382061 111.844536075936 2.028701 0.806246626875336
21 0.385894 125.002145487607 2.014012 0.778783060434618
22 0.153559 126.684215440661 2.266078 0.843755389891705
23 0.392248 121.040387661501 1.965157 0.803284729206828
24 0.177544 129.067295622842 2.248332 0.837484673882684
25 0.527446 103.333532268437 1.755834 0.693079996477316
26 0.470978 105.885859682627 1.862765 0.734459801778163
27 0.392957 110.315636255327 2.03017 0.759477829455728
28 0.395334 114.447996703543 2.024891 0.768240769891251
29 0.500516 116.90738081313 1.879002 0.81173253289505
30 0.396962 116.941956242785 1.978473 0.777310757193197
31 0.392076 115.727885124 2.020551 0.764612549637365
32 0.337188 108.855467267334 2.078194 0.74730907663179
33 0.310356 124.853371515506 2.100722 0.818561976012063
34 0.426191 115.855073998666 1.953211 0.790411437514044
35 0.581773 109.067181124276 1.704905 0.740586283570222
36 0.494604 120.475520779495 1.879278 0.749516795844886
37 0.592232 108.921358593537 1.637712 0.736905461745861
38 0.290491 122.871631703947 2.137617 0.807712080407626
39 0.502481 120.648714428762 1.867307 0.790027894571765
40 0.601565 108.520189104928 1.639462 0.75329230638054
41 0.562944 108.367683834877 1.748819 0.803693538170262
42 0.502529 108.46151192424 1.826117 0.762359713060201
43 0.54213 96.4091616056027 1.748301 0.711343885980133
44 0.402222 109.01401221082 1.978652 0.7865813779183
45 0.576903 111.397511078799 1.721255 0.80286457414709
46 0.483151 108.775027105695 1.8268 0.773764368689293
47 0.408404 117.685482349945 2.010328 0.744273112018284
48 0.227339 126.15771170562 2.211378 0.827148337023966
49 0.293121 129.323124958927 2.162409 0.811331677622779
50 0.498504 110.971290378375 1.867998 0.736252254514763
51 0.396195 116.047277696057 2.031776 0.743388218056896
52 0.409513 116.625080713242 2.024291 0.80547110255861
53 0.548298 104.801614791395 1.746316 0.749040668940948
54 0.32217 110.375651618 2.099792 0.765170038032073
55 0.544896 93.3284578843012 1.740348 0.749842377572707
56 0.463296 118.806199979444 1.886183 0.767747693441551
57 0.342977 115.600023488755 2.099432 0.812079203906225
58 0.32756 119.112843433064 2.090717 0.801844499187667
59 0.441236 118.886826346745 1.962787 0.787529700841778
60 0.753587 105.865085500857 1.162305 0.605766432184769
61 0.46562 117.086365118869 1.869806 0.75954932125787
62 0.462937 114.008161883753 1.908408 0.767756374295809
63 0.276513 126.372724905006 2.173967 0.787485286928822
64 0.388759 113.834834838186 2.011292 0.768914938272893
65 0.636153 113.565342126613 1.579541 0.800242292503591
66 0.501143 108.749820679127 1.856192 0.728016646669848
67 0.393203 112.631140117689 2.019224 0.804196696649666
68 0.388179 113.527794660842 1.990302 0.769268760764016
69 0.644832 103.216120121529 1.542405 0.746896119734688
70 0.525123 118.566210408011 1.803289 0.730123480087748
71 0.411244 115.067799832758 2.020601 0.750353794732291
72 0.392241 118.989566260798 2.031071 0.783749710868574
73 0.484386 122.427322679718 1.903576 0.763022372551645
74 0.422501 116.433740884772 1.985152 0.762971660727983
75 0.36177 122.308827102851 2.047613 0.789827128922539
76 0.364904 114.686912737518 2.023481 0.769317600519225
77 0.288304 127.870830160738 2.14151 0.826430933483095
78 0.482925 110.793154928397 1.887667 0.76053960731302
79 0.503847 106.791148197011 1.83289 0.761120098505446
80 0.362796 112.142207413361 2.057445 0.773945561789057
81 0.529511 105.805576084096 1.772725 0.652812938829623
82 0.409662 106.738404661098 1.983855 0.782708942943816
83 0.425845 107.976348380077 1.943213 0.755346915167601
84 0.55456 113.252302331029 1.756965 0.737407370455331
85 0.38165 121.413402802841 1.990076 0.776305552200948
86 0.454114 120.897279681379 1.932737 0.780905495744134
87 0.421874 101.872074962997 1.970586 0.752405289046135
88 0.366877 118.847360172199 2.055439 0.780031546104684
89 0.281259 116.284187841715 2.160795 0.775344053525261
90 0.386533 112.077931026447 2.029092 0.770592110203377
91 0.530576 107.623296628934 1.73048 0.760289040812188
92 0.452364 102.096609202738 1.909123 0.750432355320603
93 0.371833 115.663414617697 2.05933 0.798857689776984
94 0.443537 114.153205977203 1.954512 0.742603453164046
95 0.657462 115.773600250797 1.505737 0.76311562496612
96 0.36708 105.639747854652 2.071657 0.758300294586303
97 0.488018 123.693558427024 1.890023 0.772647423204763
98 0.456256 101.778532025804 1.898577 0.737280588757687
99 0.432778 98.5321374384725 1.932708 0.760342206365744
100 0.570018 103.291499978603 1.690123 0.728019353934302
101 0.479991 109.398976565598 1.864652 0.749021458660579
102 0.465289 108.361271800716 1.895556 0.770614761801808
103 0.389767 116.260575009989 1.981382 0.812326990123884
104 0.330669 114.865519538911 2.125788 0.755376620767919
105 0.341596 120.603114595054 2.111035 0.765919899030854
106 0.368774 117.371993169927 2.038019 0.777828066980758
107 0.544773 109.467568880104 1.747162 0.752376662212103
108 0.464635 112.13953941585 1.863866 0.760520527604867
109 0.558189 107.496591725045 1.737614 0.77432932361776
110 0.303676 115.685698857037 2.108601 0.795237267275911
111 0.389039 110.629334167606 2.02997 0.775021824937368
112 0.143815 120.23060363008 2.261606 0.799549185882129
113 0.393975 121.21254100781 2.045447 0.796070251232244
114 0.55665 119.182783546735 1.743823 0.73361602648338
115 0.342031 113.771122573293 2.087891 0.76648029026983
116 0.179014 125.14859284029 2.250217 0.824888326564179
117 0.477465 105.559772412746 1.858439 0.740833220970446
118 0.351774 118.496844704227 2.092795 0.787482858357949
119 0.290364 113.658508782481 2.140348 0.799099279171011
120 0.419025 118.665587777807 1.954179 0.781066680794769
121 0.438563 104.303144308044 1.981835 0.750972628342854
122 0.289504 112.861026066435 2.144783 0.763650306747713
123 0.617818 111.979400467851 1.574442 0.764715208042161
124 0.415018 124.152497373325 2.005406 0.836909020993737
125 0.105503 128.369627212955 2.285278 0.835787165978902
126 0.344375 118.608113476318 2.064786 0.815466187292955
127 0.658805 109.453028704865 1.491103 0.681281057059241
128 0.396315 118.795440591349 1.988654 0.703248560538098
129 0.493597 100.161188390941 1.867027 0.715556607936396
130 0.704733 92.7163238536372 1.34561 0.682645296267884
131 0.413687 117.035817384947 2.012057 0.795393319028199
132 0.153142 126.471946299544 2.265155 0.854327817221517
133 0.184562 129.02378041287 2.247279 0.855378148292135
134 0.575985 102.666808542232 1.715263 0.708297957437495
135 0.353058 118.078864611061 2.034281 0.784272600098894
136 0.361431 112.007698022899 2.031851 0.793235629238193
137 0.438672 111.059422574343 1.943881 0.748331654306422
138 0.441885 113.051737705232 1.960368 0.757581067946935
139 0.462067 118.48570185636 1.943074 0.731215884503129
140 0.382605 113.203461055455 2.010061 0.74844913849943
141 0.580009 122.418156915993 1.678213 0.68206210997401
142 0.50415 115.741943499459 1.850665 0.762610064322139
143 0.401458 109.091969752856 2.0104 0.776622774296085
144 0.535869 101.027880019302 1.777856 0.710748273517787
145 0.360055 120.026436416319 2.049149 0.781840210062155
146 0.522868 105.789939711638 1.81486 0.751993101627634
147 0.631111 105.829795304779 1.567129 0.660000669924678
148 0.606448 104.956432899938 1.612469 0.760564434929086
149 0.48409 104.369999412876 1.83587 0.780640943550047
150 0.407988 115.07231003768 1.992284 0.772088355308542
151 0.333161 112.628667035826 2.088343 0.77880496527728
152 0.460856 110.495834606367 1.94916 0.73814632210471
